timestamp,agent,market,predicted,actual,current_price,squared_error,naive_se,direction_correct,methodology_version,horizon
1775726691.0,momentum,regime_fall,0.18131,0.095,0.105,0.00744942,0.0001,False,1.21.0,24h
1775726691.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1775726691.0,historian,regime_fall,0.119913,0.095,0.105,0.00062066,0.0001,False,1.21.0,24h
1775726691.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1775726691.0,game_theorist,regime_fall,0.3138,0.095,0.105,0.04787344,0.0001,False,1.21.0,24h
1775726691.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1775744233.0,momentum,regime_fall,0.192654,0.095,0.105,0.0095363,0.0001,False,1.21.0,24h
1775744233.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1775744233.0,historian,regime_fall,0.1077,0.095,0.105,0.00016129,0.0001,False,1.21.0,24h
1775744233.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1775744233.0,game_theorist,regime_fall,0.070728,0.095,0.105,0.00058913,0.0001,True,1.21.0,24h
1775744233.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1775755301.0,momentum,regime_fall,0.158356,0.095,0.095,0.00401398,0.0,False,1.21.0,24h
1775755301.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775755301.0,historian,regime_fall,0.087386,0.095,0.095,5.797e-05,0.0,False,1.21.0,24h
1775755301.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775755301.0,game_theorist,regime_fall,0.03788,0.095,0.095,0.00326269,0.0,False,1.21.0,24h
1775755301.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775768697.0,momentum,regime_fall,0.163224,0.095,0.095,0.00465451,0.0,False,1.21.0,24h
1775768697.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775768697.0,historian,regime_fall,0.111644,0.095,0.095,0.00027702,0.0,False,1.21.0,24h
1775768697.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775768697.0,game_theorist,regime_fall,0.15212,0.095,0.095,0.00326269,0.0,False,1.21.0,24h
1775768697.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775791152.0,momentum,regime_fall,0.162202,0.095,0.085,0.00451611,0.0001,True,1.21.0,24h
1775791152.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775791152.0,historian,regime_fall,0.096446,0.095,0.085,2.09e-06,0.0001,True,1.21.0,24h
1775791152.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775791152.0,game_theorist,regime_fall,0.21796,0.095,0.085,0.01511916,0.0001,True,1.21.0,24h
1775791152.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775801375.0,momentum,regime_fall,0.113482,0.095,0.085,0.00034158,0.0001,True,1.21.0,24h
1775801375.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775801375.0,historian,regime_fall,0.073482,0.095,0.085,0.00046302,0.0001,False,1.21.0,24h
1775801375.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775801375.0,game_theorist,regime_fall,0.385,0.095,0.085,0.0841,0.0001,True,1.21.0,24h
1775801375.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775813054.0,momentum,regime_fall,0.142215,0.085,0.095,0.00327356,0.0001,False,1.22.0,24h
1775813054.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775813054.0,historian,regime_fall,0.072249,0.085,0.095,0.00016259,0.0001,True,1.22.0,24h
1775813054.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775813054.0,game_theorist,regime_fall,0.03284,0.085,0.095,0.00272067,0.0001,True,1.22.0,24h
1775813054.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775828285.0,momentum,regime_fall,0.133235,0.085,0.095,0.00232662,0.0001,False,1.22.0,24h
1775828285.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775828285.0,historian,regime_fall,0.07903,0.085,0.095,3.564e-05,0.0001,True,1.22.0,24h
1775828285.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775828285.0,game_theorist,regime_fall,0.0593,0.085,0.095,0.00066049,0.0001,True,1.22.0,24h
1775828285.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775840690.0,momentum,regime_fall,0.160591,0.075,0.095,0.00732582,0.0004,False,1.22.0,24h
1775840690.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1775840690.0,historian,regime_fall,0.112164,0.075,0.095,0.00138116,0.0004,False,1.22.0,24h
1775840690.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1775840690.0,game_theorist,regime_fall,0.1796,0.075,0.095,0.01094116,0.0004,False,1.22.0,24h
1775840690.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1775854336.0,momentum,regime_fall,0.096013,0.075,0.095,0.00044155,0.0004,False,1.22.0,24h
1775854336.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1775876334.0,momentum,regime_fall,0.169682,0.085,0.095,0.00717104,0.0001,False,1.22.0,24h
1775876334.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775854336.0,historian,regime_fall,0.11056,0.075,0.095,0.00126451,0.0004,False,1.22.0,24h
1775854336.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1775876334.0,historian,regime_fall,0.103317,0.085,0.095,0.00033551,0.0001,False,1.22.0,24h
1775876334.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775854336.0,game_theorist,regime_fall,0.15944,0.075,0.095,0.00713011,0.0004,False,1.22.0,24h
1775854336.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1775876334.0,game_theorist,regime_fall,0.10865,0.085,0.095,0.00055932,0.0001,False,1.22.0,24h
1775876334.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1775885687.0,momentum,regime_fall,0.158226,0.095,0.095,0.00399753,0.0,False,1.22.0,24h
1775885687.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775885687.0,historian,regime_fall,0.113975,0.095,0.095,0.00036005,0.0,False,1.22.0,24h
1775885687.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775885687.0,game_theorist,regime_fall,0.155,0.095,0.095,0.0036,0.0,False,1.22.0,24h
1775885687.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1775898048.0,momentum,regime_fall,0.152158,0.105,0.085,0.00222388,0.0004,True,1.23.0,24h
1775898048.0,naive_baseline,regime_fall,0.085,0.105,0.085,0.0004,0.0004,False,N/A,24h
1775898048.0,historian,regime_fall,0.106863,0.105,0.085,3.47e-06,0.0004,True,1.23.0,24h
1775898048.0,naive_baseline,regime_fall,0.085,0.105,0.085,0.0004,0.0004,False,N/A,24h
1775898048.0,game_theorist,regime_fall,0.10465,0.105,0.085,1.2e-07,0.0004,True,1.23.0,24h
1775898048.0,naive_baseline,regime_fall,0.085,0.105,0.085,0.0004,0.0004,False,N/A,24h
1775914300.0,momentum,regime_fall,0.152661,0.095,0.085,0.00332479,0.0001,True,1.23.0,24h
1775914300.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775914300.0,historian,regime_fall,0.101063,0.095,0.085,3.676e-05,0.0001,True,1.23.0,24h
1775914300.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775914300.0,game_theorist,regime_fall,0.094,0.095,0.085,1e-06,0.0001,True,1.23.0,24h
1775914300.0,naive_baseline,regime_fall,0.085,0.095,0.085,0.0001,0.0001,False,N/A,24h
1775926313.0,momentum,regime_fall,0.075925,0.105,0.075,0.00084536,0.0009,True,1.23.0,24h
1775926313.0,naive_baseline,regime_fall,0.075,0.105,0.075,0.0009,0.0009,False,N/A,24h
1775926313.0,historian,regime_fall,0.084035,0.105,0.075,0.00043953,0.0009,True,1.23.0,24h
1775926313.0,naive_baseline,regime_fall,0.075,0.105,0.075,0.0009,0.0009,False,N/A,24h
1775926313.0,game_theorist,regime_fall,0.077625,0.105,0.075,0.00074939,0.0009,True,1.23.0,24h
1775926313.0,naive_baseline,regime_fall,0.075,0.105,0.075,0.0009,0.0009,False,N/A,24h
1775940525.0,momentum,regime_fall,0.118575,0.105,0.075,0.00018428,0.0009,True,1.23.0,24h
1775940525.0,naive_baseline,regime_fall,0.075,0.105,0.075,0.0009,0.0009,False,N/A,24h
1775940525.0,historian,regime_fall,0.098339,0.105,0.075,4.437e-05,0.0009,True,1.23.0,24h
1775940525.0,naive_baseline,regime_fall,0.075,0.105,0.075,0.0009,0.0009,False,N/A,24h
1775940525.0,game_theorist,regime_fall,0.0846,0.105,0.075,0.00041616,0.0009,True,1.23.0,24h
1775940525.0,naive_baseline,regime_fall,0.075,0.105,0.075,0.0009,0.0009,False,N/A,24h
1775965180.0,momentum,regime_fall,0.150952,0.105,0.085,0.00211159,0.0004,True,1.23.0,24h
1775965180.0,naive_baseline,regime_fall,0.085,0.105,0.085,0.0004,0.0004,False,N/A,24h
1775965180.0,historian,regime_fall,0.086735,0.105,0.085,0.00033361,0.0004,True,1.23.0,24h
1775965180.0,naive_baseline,regime_fall,0.085,0.105,0.085,0.0004,0.0004,False,N/A,24h
1775965180.0,game_theorist,regime_fall,0.085945,0.105,0.085,0.00036309,0.0004,True,1.23.0,24h
1775965180.0,naive_baseline,regime_fall,0.085,0.105,0.085,0.0004,0.0004,False,N/A,24h
1775973962.0,momentum,regime_fall,0.137944,0.105,0.095,0.00108531,0.0001,True,1.23.0,24h
1775973962.0,naive_baseline,regime_fall,0.095,0.105,0.095,0.0001,0.0001,False,N/A,24h
1775973962.0,historian,regime_fall,0.087828,0.105,0.095,0.00029488,0.0001,False,1.23.0,24h
1775973962.0,naive_baseline,regime_fall,0.095,0.105,0.095,0.0001,0.0001,False,N/A,24h
1775973962.0,game_theorist,regime_fall,0.07967,0.105,0.095,0.00064161,0.0001,False,1.23.0,24h
1775973962.0,naive_baseline,regime_fall,0.095,0.105,0.095,0.0001,0.0001,False,N/A,24h
1775984736.0,momentum,regime_fall,0.192343,0.105,0.105,0.0076288,0.0,False,1.24.0,24h
1775984736.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1775984736.0,historian,regime_fall,0.117462,0.105,0.105,0.0001553,0.0,False,1.24.0,24h
1775984736.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1775984736.0,game_theorist,regime_fall,0.126,0.105,0.105,0.000441,0.0,False,1.24.0,24h
1775984736.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1776000720.0,momentum,regime_fall,0.141209,0.115,0.095,0.00068691,0.0004,True,1.24.0,24h
1776000720.0,naive_baseline,regime_fall,0.095,0.115,0.095,0.0004,0.0004,False,N/A,24h
1776000720.0,historian,regime_fall,0.093616,0.115,0.095,0.00045728,0.0004,False,1.24.0,24h
1776000720.0,naive_baseline,regime_fall,0.095,0.115,0.095,0.0004,0.0004,False,N/A,24h
1776000720.0,game_theorist,regime_fall,0.683,0.115,0.095,0.322624,0.0004,True,1.24.0,24h
1776000720.0,naive_baseline,regime_fall,0.095,0.115,0.095,0.0004,0.0004,False,N/A,24h
1776012938.0,momentum,regime_fall,0.187008,0.105,0.105,0.00672531,0.0,False,1.24.0,24h
1776012938.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1776012938.0,historian,regime_fall,0.119924,0.105,0.105,0.00022273,0.0,False,1.24.0,24h
1776012938.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1776012938.0,game_theorist,regime_fall,0.99,0.105,0.105,0.783225,0.0,False,1.24.0,24h
1776012938.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1776027092.0,momentum,regime_fall,0.16927,0.095,0.105,0.00551603,0.0001,False,1.24.0,24h
1776027092.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776027092.0,historian,regime_fall,0.141501,0.095,0.105,0.00216234,0.0001,False,1.24.0,24h
1776027092.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776027092.0,game_theorist,regime_fall,0.99,0.095,0.105,0.801025,0.0001,False,1.24.0,24h
1776027092.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776052209.0,momentum,regime_fall,0.193804,0.095,0.105,0.00976223,0.0001,False,1.24.0,24h
1776052209.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776052209.0,historian,regime_fall,0.084728,0.095,0.105,0.00010551,0.0001,True,1.24.0,24h
1776052209.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776052209.0,game_theorist,regime_fall,0.01,0.095,0.105,0.007225,0.0001,True,1.24.0,24h
1776052209.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776061788.0,momentum,regime_fall,0.175663,0.095,0.105,0.00650652,0.0001,False,1.24.0,24h
1776061788.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776061788.0,historian,regime_fall,0.129506,0.095,0.105,0.00119066,0.0001,False,1.24.0,24h
1776061788.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776061788.0,game_theorist,regime_fall,0.99,0.095,0.105,0.801025,0.0001,False,1.24.0,24h
1776061788.0,naive_baseline,regime_fall,0.105,0.095,0.105,0.0001,0.0001,False,N/A,24h
1776074976.0,momentum,regime_fall,0.105631,0.105,0.105,4e-07,0.0,False,1.25.0,24h
1776074976.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1776089472.0,momentum,regime_fall,0.166601,0.095,0.115,0.0051267,0.0004,False,1.25.0,24h
1776089472.0,naive_baseline,regime_fall,0.115,0.095,0.115,0.0004,0.0004,False,N/A,24h
1776074976.0,historian,regime_fall,0.126716,0.105,0.105,0.00047158,0.0,False,1.25.0,24h
1776074976.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1776089472.0,historian,regime_fall,0.126705,0.095,0.115,0.00100521,0.0004,False,1.25.0,24h
1776089472.0,naive_baseline,regime_fall,0.115,0.095,0.115,0.0004,0.0004,False,N/A,24h
1776074976.0,game_theorist,regime_fall,0.2103,0.105,0.105,0.01108809,0.0,False,1.25.0,24h
1776074976.0,naive_baseline,regime_fall,0.105,0.105,0.105,0.0,0.0,False,N/A,24h
1776089472.0,game_theorist,regime_fall,0.13495,0.095,0.115,0.001596,0.0004,False,1.25.0,24h
1776089472.0,naive_baseline,regime_fall,0.115,0.095,0.115,0.0004,0.0004,False,N/A,24h
1776100755.0,momentum,regime_fall,0.099418,0.085,0.105,0.00020788,0.0004,True,1.25.0,24h
1776100755.0,naive_baseline,regime_fall,0.105,0.085,0.105,0.0004,0.0004,False,N/A,24h
1776100755.0,historian,regime_fall,0.13572,0.085,0.105,0.00257252,0.0004,False,1.25.0,24h
1776100755.0,naive_baseline,regime_fall,0.105,0.085,0.105,0.0004,0.0004,False,N/A,24h
1776100755.0,game_theorist,regime_fall,0.3495,0.085,0.105,0.06996025,0.0004,False,1.25.0,24h
1776100755.0,naive_baseline,regime_fall,0.105,0.085,0.105,0.0004,0.0004,False,N/A,24h
1776114588.0,momentum,regime_fall,0.156495,0.085,0.095,0.00511154,0.0001,False,1.25.0,24h
1776114588.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776114588.0,historian,regime_fall,0.109438,0.085,0.095,0.00059722,0.0001,False,1.25.0,24h
1776114588.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776114588.0,game_theorist,regime_fall,0.242,0.085,0.095,0.024649,0.0001,False,1.25.0,24h
1776114588.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776137973.0,momentum,regime_fall,0.108257,0.095,0.095,0.00017575,0.0,False,1.25.0,24h
1776137973.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1776137973.0,historian,regime_fall,0.125477,0.095,0.095,0.00092885,0.0,False,1.25.0,24h
1776137973.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1776137973.0,game_theorist,regime_fall,0.32,0.095,0.095,0.050625,0.0,False,1.25.0,24h
1776137973.0,naive_baseline,regime_fall,0.095,0.095,0.095,0.0,0.0,False,N/A,24h
1776147196.0,momentum,regime_fall,0.16475,0.085,0.095,0.00636006,0.0001,False,1.25.0,24h
1776147196.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776147196.0,historian,regime_fall,0.104698,0.085,0.095,0.00038801,0.0001,False,1.25.0,24h
1776147196.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776147196.0,game_theorist,regime_fall,0.375125,0.085,0.095,0.08417252,0.0001,False,1.25.0,24h
1776147196.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776159299.0,momentum,regime_fall,0.189474,0.085,0.105,0.01091482,0.0004,False,1.26.0,24h
1776159299.0,naive_baseline,regime_fall,0.105,0.085,0.105,0.0004,0.0004,False,N/A,24h
1776159299.0,historian,regime_fall,0.105856,0.085,0.105,0.00043497,0.0004,False,1.26.0,24h
1776159299.0,naive_baseline,regime_fall,0.105,0.085,0.105,0.0004,0.0004,False,N/A,24h
1776159299.0,game_theorist,regime_fall,0.132,0.085,0.105,0.002209,0.0004,False,1.26.0,24h
1776159299.0,naive_baseline,regime_fall,0.105,0.085,0.105,0.0004,0.0004,False,N/A,24h
1776176659.0,momentum,regime_fall,0.164221,0.085,0.095,0.00627597,0.0001,False,1.26.0,24h
1776176659.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776176659.0,historian,regime_fall,0.105167,0.085,0.095,0.00040671,0.0001,False,1.26.0,24h
1776176659.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776176659.0,game_theorist,regime_fall,0.1157,0.085,0.095,0.00094249,0.0001,False,1.26.0,24h
1776176659.0,naive_baseline,regime_fall,0.095,0.085,0.095,0.0001,0.0001,False,N/A,24h
1776187297.0,momentum,regime_fall,0.160478,0.075,0.085,0.00730649,0.0001,False,1.26.0,24h
1776187297.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776187297.0,historian,regime_fall,0.097081,0.075,0.085,0.00048757,0.0001,False,1.26.0,24h
1776187297.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776187297.0,game_theorist,regime_fall,0.1057,0.075,0.085,0.00094249,0.0001,False,1.26.0,24h
1776187297.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776200788.0,momentum,regime_fall,0.166944,0.075,0.085,0.0084537,0.0001,False,1.26.0,24h
1776200788.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776222118.0,momentum,regime_fall,0.180429,0.075,0.095,0.01111527,0.0004,False,1.26.0,24h
1776222118.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1776200788.0,historian,regime_fall,0.095868,0.075,0.085,0.00043547,0.0001,False,1.26.0,24h
1776200788.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776222118.0,historian,regime_fall,0.101268,0.075,0.095,0.00069001,0.0004,False,1.26.0,24h
1776222118.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1776200788.0,game_theorist,regime_fall,0.1057,0.075,0.085,0.00094249,0.0001,False,1.26.0,24h
1776200788.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776222118.0,game_theorist,regime_fall,0.1157,0.075,0.095,0.00165649,0.0004,False,1.26.0,24h
1776222118.0,naive_baseline,regime_fall,0.095,0.075,0.095,0.0004,0.0004,False,N/A,24h
1776233431.0,momentum,regime_fall,0.170326,0.075,0.085,0.00908705,0.0001,False,1.26.0,24h
1776233431.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776233431.0,historian,regime_fall,0.093556,0.075,0.085,0.00034433,0.0001,False,1.26.0,24h
1776233431.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776233431.0,game_theorist,regime_fall,0.1057,0.075,0.085,0.00094249,0.0001,False,1.26.0,24h
1776233431.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776245514.0,momentum,regime_fall,0.172875,0.075,0.085,0.00957952,0.0001,False,1.26.0,24h
1776245514.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776261363.0,momentum,regime_fall,0.174011,0.075,0.085,0.00980318,0.0001,False,1.26.0,24h
1776261363.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776245514.0,historian,regime_fall,0.092884,0.075,0.085,0.00031984,0.0001,False,1.26.0,24h
1776245514.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776261363.0,historian,regime_fall,0.092123,0.075,0.085,0.0002932,0.0001,False,1.26.0,24h
1776261363.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776245514.0,game_theorist,regime_fall,0.1057,0.075,0.085,0.00094249,0.0001,False,1.26.0,24h
1776245514.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776261363.0,game_theorist,regime_fall,0.1057,0.075,0.085,0.00094249,0.0001,False,1.26.0,24h
1776261363.0,naive_baseline,regime_fall,0.085,0.075,0.085,0.0001,0.0001,False,N/A,24h
1776273410.0,momentum,regime_fall,0.165504,0.065,0.075,0.01010105,0.0001,False,1.26.0,24h
1776273410.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776273410.0,historian,regime_fall,0.084625,0.065,0.075,0.00038514,0.0001,False,1.26.0,24h
1776273410.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776273410.0,game_theorist,regime_fall,0.0957,0.065,0.075,0.00094249,0.0001,False,1.26.0,24h
1776273410.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776287014.0,momentum,regime_fall,0.167284,0.065,0.075,0.01046202,0.0001,False,1.26.0,24h
1776287014.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776287014.0,historian,regime_fall,0.084135,0.065,0.075,0.00036615,0.0001,False,1.26.0,24h
1776287014.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776287014.0,game_theorist,regime_fall,0.0957,0.065,0.075,0.00094249,0.0001,False,1.26.0,24h
1776287014.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776310340.0,momentum,regime_fall,0.167842,0.065,0.075,0.01057648,0.0001,False,1.26.0,24h
1776310340.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776310340.0,historian,regime_fall,0.083443,0.065,0.075,0.00034014,0.0001,False,1.26.0,24h
1776310340.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776310340.0,game_theorist,regime_fall,0.0957,0.065,0.075,0.00094249,0.0001,False,1.26.0,24h
1776310340.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776320005.0,momentum,regime_fall,0.168115,0.065,0.075,0.0106327,0.0001,False,1.26.0,24h
1776320005.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776320005.0,historian,regime_fall,0.083203,0.065,0.075,0.00033135,0.0001,False,1.26.0,24h
1776320005.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776320005.0,game_theorist,regime_fall,0.0957,0.065,0.075,0.00094249,0.0001,False,1.26.0,24h
1776320005.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776331823.0,momentum,regime_fall,0.168311,0.065,0.075,0.01067316,0.0001,False,1.26.0,24h
1776331823.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776331823.0,historian,regime_fall,0.082942,0.065,0.075,0.00032192,0.0001,False,1.26.0,24h
1776331823.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776331823.0,game_theorist,regime_fall,0.0957,0.065,0.075,0.00094249,0.0001,False,1.26.0,24h
1776331823.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776348458.0,momentum,regime_fall,0.168526,0.065,0.075,0.01071763,0.0001,False,1.26.0,24h
1776348458.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776348458.0,historian,regime_fall,0.082625,0.065,0.075,0.00031064,0.0001,False,1.26.0,24h
1776348458.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776348458.0,game_theorist,regime_fall,0.0957,0.065,0.075,0.00094249,0.0001,False,1.26.0,24h
1776348458.0,naive_baseline,regime_fall,0.075,0.065,0.075,0.0001,0.0001,False,N/A,24h
1776360311.0,momentum,regime_fall,0.159827,0.065,0.065,0.00899216,0.0,False,1.26.0,24h
1776360311.0,naive_baseline,regime_fall,0.065,0.065,0.065,0.0,0.0,False,N/A,24h
1776360311.0,historian,regime_fall,0.075432,0.065,0.065,0.00010883,0.0,False,1.26.0,24h
1776360311.0,naive_baseline,regime_fall,0.065,0.065,0.065,0.0,0.0,False,N/A,24h
1776360311.0,game_theorist,regime_fall,0.0857,0.065,0.065,0.00042849,0.0,False,1.26.0,24h
1776360311.0,naive_baseline,regime_fall,0.065,0.065,0.065,0.0,0.0,False,N/A,24h
1776373197.0,momentum,regime_fall,0.160958,0.065,0.065,0.00920794,0.0,False,1.26.0,24h
